fileNames	pVals	qVals
labelfree_df/sample32337129_timepoint2.txt	NA	NA
labelfree_df/sample32337129_timepoint3.txt	NA	NA
labelfree_df/sample32337129_timepoint4.txt	NA	NA
labelfree_df/sample32337438_timepoint1.txt	NA	NA
labelfree_df/sample32337438_timepoint2.txt	NA	NA
labelfree_df/sample32337438_timepoint3.txt	NA	NA
labelfree_df/sample32337438_timepoint4.txt	NA	NA
labelfree_df/sample32337844_timepoint1.txt	NA	NA
labelfree_df/sample32337844_timepoint2.txt	NA	NA
labelfree_df/sample32337844_timepoint3.txt	NA	NA
labelfree_df/sample32337844_timepoint4.txt	NA	NA
labelfree_df/sample32338012_timepoint1.txt	NA	NA
labelfree_df/sample32338012_timepoint2.txt	NA	NA
labelfree_df/sample32338012_timepoint3.txt	NA	NA
labelfree_df/sample32338012_timepoint4.txt	NA	NA
labelfree_df/sample32337738_timepoint1.txt	NA	NA
labelfree_df/sample32337738_timepoint2.txt	NA	NA
labelfree_df/sample32337738_timepoint3.txt	NA	NA
labelfree_df/sample32337738_timepoint4.txt	NA	NA
labelfree_df/sample32336282_timepoint1.txt	NA	NA
labelfree_df/sample32336282_timepoint2.txt	NA	NA
labelfree_df/sample32336282_timepoint3.txt	NA	NA
labelfree_df/sample32336282_timepoint4.txt	NA	NA
labelfree_df/sample32336654_timepoint1.txt	NA	NA
labelfree_df/sample32336654_timepoint2.txt	NA	NA
labelfree_df/sample32336654_timepoint3.txt	NA	NA
labelfree_df/sample32336654_timepoint4.txt	NA	NA
labelfree_df/sample32338139_timepoint1.txt	NA	NA
labelfree_df/sample32338139_timepoint2.txt	NA	NA
labelfree_df/sample32338139_timepoint3.txt	NA	NA
labelfree_df/sample32338139_timepoint4.txt	NA	NA
labelfree_df/sample32336841_timepoint1.txt	NA	NA
labelfree_df/sample32336841_timepoint2.txt	NA	NA
labelfree_df/sample32336841_timepoint3.txt	NA	NA
labelfree_df/sample32336841_timepoint4.txt	NA	NA
labelfree_df/sample32336463_timepoint1.txt	NA	NA
labelfree_df/sample32336463_timepoint2.txt	NA	NA
labelfree_df/sample32336463_timepoint3.txt	NA	NA
labelfree_df/sample32336463_timepoint4.txt	NA	NA
labelfree_df/sample32336896_timepoint1.txt	NA	NA
labelfree_df/sample32336896_timepoint2.txt	NA	NA
labelfree_df/sample32336896_timepoint3.txt	NA	NA
labelfree_df/sample32336896_timepoint4.txt	NA	NA
labelfree_df/sample32337056_timepoint1.txt	NA	NA
labelfree_df/sample32337056_timepoint2.txt	NA	NA
labelfree_df/sample32337056_timepoint3.txt	NA	NA
labelfree_df/sample32337056_timepoint4.txt	NA	NA
labelfree_df/sample32338217_timepoint1.txt	NA	NA
labelfree_df/sample32338217_timepoint2.txt	NA	NA
labelfree_df/sample32338217_timepoint3.txt	NA	NA
labelfree_df/sample32338217_timepoint4.txt	NA	NA
labelfree_df/sample32336944_timepoint1.txt	NA	NA
labelfree_df/sample32336944_timepoint2.txt	NA	NA
labelfree_df/sample32336944_timepoint3.txt	NA	NA
labelfree_df/sample32336944_timepoint4.txt	NA	NA
labelfree_df/sample32336420_timepoint1.txt	NA	NA
labelfree_df/sample32336420_timepoint2.txt	NA	NA
labelfree_df/sample32336420_timepoint3.txt	NA	NA
labelfree_df/sample32336420_timepoint4.txt	NA	NA
labelfree_df/sample32337429_timepoint1.txt	NA	NA
labelfree_df/sample32337429_timepoint2.txt	NA	NA
labelfree_df/sample32337429_timepoint3.txt	NA	NA
labelfree_df/sample32337429_timepoint4.txt	NA	NA
labelfree_df/sample32336255_timepoint1.txt	NA	NA
labelfree_df/sample32336255_timepoint2.txt	NA	NA
labelfree_df/sample32336255_timepoint3.txt	NA	NA
labelfree_df/sample32336255_timepoint4.txt	NA	NA
labelfree_df/sample32336369_timepoint1.txt	NA	NA
labelfree_df/sample32336369_timepoint2.txt	NA	NA
labelfree_df/sample32336369_timepoint3.txt	NA	NA
labelfree_df/sample32336369_timepoint4.txt	NA	NA
labelfree_df/sample32336602_timepoint1.txt	NA	NA
labelfree_df/sample32336602_timepoint2.txt	NA	NA
labelfree_df/sample32336602_timepoint3.txt	NA	NA
labelfree_df/sample32336602_timepoint4.txt	NA	NA
labelfree_df/sample32336861_timepoint1.txt	NA	NA
labelfree_df/sample32336861_timepoint2.txt	NA	NA
labelfree_df/sample32336861_timepoint3.txt	NA	NA
labelfree_df/sample32336861_timepoint4.txt	NA	NA
labelfree_df/sample32338164_timepoint1.txt	NA	NA
labelfree_df/sample32338164_timepoint2.txt	NA	NA
labelfree_df/sample32338164_timepoint3.txt	NA	NA
labelfree_df/sample32338164_timepoint4.txt	NA	NA
labelfree_df/sample32336235_timepoint1.txt	NA	NA
labelfree_df/sample32336235_timepoint2.txt	NA	NA
labelfree_df/sample32336235_timepoint3.txt	NA	NA
labelfree_df/sample32336235_timepoint4.txt	NA	NA
labelfree_df/sample32337192_timepoint1.txt	NA	NA
labelfree_df/sample32337192_timepoint2.txt	NA	NA
labelfree_df/sample32337192_timepoint3.txt	NA	NA
labelfree_df/sample32337192_timepoint4.txt	NA	NA
labelfree_df/sample32336197_timepoint1.txt	NA	NA
labelfree_df/sample32336197_timepoint2.txt	NA	NA
labelfree_df/sample32336197_timepoint3.txt	NA	NA
labelfree_df/sample32336197_timepoint4.txt	NA	NA
labelfree_df/sample32338057_timepoint1.txt	NA	NA
labelfree_df/sample32338057_timepoint2.txt	NA	NA
labelfree_df/sample32338057_timepoint3.txt	NA	NA
